W_B_R
1.5
1.506265664160401
1.512531328320802
1.518796992481203
1.525062656641604
1.531328320802005
1.537593984962406
1.543859649122807
1.550125313283208
1.556390977443609
1.56265664160401
1.568922305764411
1.5751879699248121
1.581453634085213
1.587719298245614
1.593984962406015
1.600250626566416
1.6065162907268171
1.612781954887218
1.619047619047619
1.62531328320802
1.631578947368421
1.637844611528822
1.644110275689223
1.650375939849624
1.6566416040100251
1.662907268170426
1.669172932330827
1.6754385964912282
1.681704260651629
1.6879699248120301
1.694235588972431
1.700501253132832
1.7067669172932332
1.713032581453634
1.719298245614035
1.725563909774436
1.731829573934837
1.7380952380952381
1.744360902255639
1.75062656641604
1.7568922305764412
1.763157894736842
1.7694235588972431
1.7756892230576442
1.781954887218045
1.7882205513784462
1.7944862155388472
1.800751879699248
1.807017543859649
1.81328320802005
1.8195488721804511
1.825814536340852
1.832080200501253
1.8383458646616542
1.844611528822055
1.8508771929824561
1.8571428571428572
1.863408521303258
1.8696741854636592
1.8759398496240602
1.882205513784461
1.8884711779448622
1.8947368421052633
1.9010025062656641
1.907268170426065
1.913533834586466
1.9197994987468672
1.926065162907268
1.9323308270676691
1.9385964912280702
1.944862155388471
1.9511278195488722
1.9573934837092732
1.963659147869674
1.9699248120300752
1.9761904761904763
1.9824561403508771
1.9887218045112782
1.9949874686716793
2.00125313283208
2.007518796992481
2.0137844611528823
2.020050125313283
2.026315789473684
2.0325814536340854
2.0388471177944862
2.045112781954887
2.0513784461152884
2.0576441102756893
2.06390977443609
2.0701754385964914
2.0764411027568923
2.082706766917293
2.0889724310776945
2.0952380952380953
2.101503759398496
2.107769423558897
2.114035087719298
2.1203007518796992
2.1265664160401
2.132832080200501
2.1390977443609023
2.145363408521303
2.151629072681704
2.1578947368421053
2.164160401002506
2.170426065162907
2.1766917293233083
2.182957393483709
2.18922305764411
2.1954887218045114
2.2017543859649122
2.208020050125313
2.2142857142857144
2.2205513784461153
2.226817042606516
2.2330827067669174
2.2393483709273183
2.245614035087719
2.2518796992481205
2.2581453634085213
2.264411027568922
2.2706766917293235
2.2769423558897244
2.2832080200501252
2.2894736842105265
2.2957393483709274
2.3020050125313283
2.308270676691729
2.31453634085213
2.3208020050125313
2.327067669172932
2.333333333333333
2.3395989974937343
2.345864661654135
2.352130325814536
2.3583959899749374
2.3646616541353382
2.370927318295739
2.3771929824561404
2.3834586466165413
2.389724310776942
2.3959899749373434
2.4022556390977443
2.408521303258145
2.4147869674185465
2.4210526315789473
2.427318295739348
2.4335839598997495
2.4398496240601504
2.4461152882205512
2.4523809523809526
2.4586466165413534
2.4649122807017543
2.4711779448621556
2.4774436090225564
2.4837092731829573
2.4899749373433586
2.4962406015037595
2.5025062656641603
2.5087719298245617
2.515037593984962
2.5213032581453634
2.5275689223057642
2.533834586466165
2.5401002506265664
2.5463659147869673
2.552631578947368
2.5588972431077694
2.5651629072681703
2.571428571428571
2.5776942355889725
2.5839598997493733
2.590225563909774
2.5964912280701755
2.6027568922305764
2.6090225563909772
2.6152882205513786
2.6215538847117794
2.6278195488721803
2.6340852130325816
2.6403508771929824
2.6466165413533833
2.6528822055137846
2.6591478696741855
2.6654135338345863
2.6716791979949877
2.6779448621553885
2.6842105263157894
2.6904761904761907
2.696741854636591
2.7030075187969924
2.7092731829573937
2.715538847117794
2.7218045112781954
2.7280701754385963
2.734335839598997
2.7406015037593985
2.7468671679197993
2.7531328320802
2.7593984962406015
2.7656641604010024
2.7719298245614032
2.7781954887218046
2.7844611528822054
2.7907268170426063
2.7969924812030076
2.8032581453634084
2.8095238095238093
2.8157894736842106
2.8220551378446115
2.8283208020050123
2.8345864661654137
2.8408521303258145
2.8471177944862154
2.8533834586466167
2.8596491228070176
2.8659147869674184
2.8721804511278197
2.8784461152882206
2.8847117794486214
2.8909774436090228
2.897243107769423
2.9035087719298245
2.909774436090226
2.916040100250626
2.9223057644110275
2.9285714285714284
2.9348370927318292
2.9411027568922306
2.9473684210526314
2.9536340852130323
2.9598997493734336
2.9661654135338344
2.9724310776942353
2.9786967418546366
2.9849624060150375
2.9912280701754383
2.9974937343358397
3.0037593984962405
3.0100250626566414
3.0162907268170427
3.0225563909774436
3.0288220551378444
3.0350877192982457
3.0413533834586466
3.0476190476190474
3.0538847117794488
3.0601503759398496
3.0664160401002505
3.072681704260652
3.0789473684210527
3.0852130325814535
3.091478696741855
3.0977443609022552
3.1040100250626566
3.110275689223058
3.1165413533834583
3.1228070175438596
3.1290726817042605
3.1353383458646613
3.1416040100250626
3.1478696741854635
3.1541353383458643
3.1604010025062657
3.1666666666666665
3.1729323308270674
3.1791979949874687
3.1854636591478696
3.1917293233082704
3.1979949874686717
3.2042606516290726
3.2105263157894735
3.2167919799498748
3.2230576441102756
3.2293233082706765
3.235588972431078
3.2418546365914787
3.2481203007518795
3.254385964912281
3.2606516290726817
3.2669172932330826
3.273182957393484
3.2794486215538847
3.2857142857142856
3.291979949874687
3.2982456140350873
3.3045112781954886
3.31077694235589
3.3170426065162903
3.3233082706766917
3.3295739348370925
3.3358395989974934
3.3421052631578947
3.3483709273182956
3.3546365914786964
3.3609022556390977
3.3671679197994986
3.3734335839598995
3.3796992481203008
3.3859649122807016
3.3922305764411025
3.398496240601504
3.4047619047619047
3.4110275689223055
3.417293233082707
3.4235588972431077
3.4298245614035086
3.43609022556391
3.4423558897243107
3.4486215538847116
3.454887218045113
3.4611528822055138
3.4674185463659146
3.473684210526316
3.479949874686717
3.4862155388471177
3.492481203007519
3.4987468671679194
3.5050125313283207
3.5112781954887216
3.517543859649123
3.5238095238095237
3.5300751879699246
3.536340852130326
3.5426065162907268
3.5488721804511276
3.5551378446115285
3.56140350877193
3.5676691729323307
3.5739348370927315
3.580200501253133
3.5864661654135337
3.5927318295739346
3.598997493734336
3.6052631578947367
3.6115288220551376
3.617794486215539
3.6240601503759398
3.6303258145363406
3.636591478696742
3.642857142857143
3.6491228070175437
3.655388471177945
3.661654135338346
3.6679197994987467
3.6741854636591476
3.680451127819549
3.6867167919799497
3.6929824561403506
3.699248120300752
3.7055137844611528
3.7117794486215536
3.718045112781955
3.724310776942356
3.7305764411027567
3.736842105263158
3.743107769423559
3.7493734335839597
3.7556390977443606
3.761904761904762
3.7681704260651627
3.7744360902255636
3.780701754385965
3.7869674185463658
3.7932330827067666
3.799498746867168
3.805764411027569
3.8120300751879697
3.818295739348371
3.824561403508772
3.8308270676691727
3.837092731829574
3.843358395989975
3.8496240601503757
3.855889724310777
3.862155388471178
3.8684210526315788
3.8746867167919796
3.880952380952381
3.887218045112782
3.8934837092731827
3.899749373433584
3.906015037593985
3.9122807017543857
3.918546365914787
3.924812030075188
3.9310776942355887
3.93734335839599
3.943609022556391
3.9498746867167918
3.9561403508771926
3.962406015037594
3.968671679197995
3.9749373433583957
3.981203007518797
3.987468671679198
